name,date,Organism_Name,Isolate,Species,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,GenBank_Title,Collection_Year,source,year
LC553221,9/1/2015,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 1 DENV1/PHL/2015/Tdo-15-306 E gene for envelope, partial cds",2015,world,1970
LC553215,8/1/2015,dengue virus type I,,Orthoflavivirus denguei,1093,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 1 DENV1/PHL/2015/Tdo-15-277 E gene for envelope, partial cds",2015,world,1970
OQ579327,7/1/2016,dengue virus type 2,2610/D2/2016Dengue,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 2 isolate 2610/D2/2016Dengue polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
MT832079,1/1/2013,Dengue virus type 2,KM279601_D2_10_cp1,Orthoflavivirus denguei,10176,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 2 isolate KM279601_D2_10_cp1 polyprotein (POLY) gene, complete cds",2013,world,1970
LC553230,9/1/2015,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 1 DENV1/PHL/2015/Tdi-15-145 E gene for envelope, partial cds",2015,world,1970
OQ579203,7/1/2015,dengue virus type 1,1926/D1/2015,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 1926/D1/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
KY818191,1/1/2012,Dengue virus 1,DV1/PHILIPPINES/400/2012,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 1 isolate DV1/PHILIPPINES/400/2012 polyprotein gene, partial cds",2012,world,1970
OQ579374,6/1/2015,dengue virus type 3,1215/D3/2015,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 1215/D3/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
LC553217,8/1/2015,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 1 DENV1/PHL/2015/Tdo-15-279 E gene for envelope, partial cds",2015,world,1970
MF094244,1/1/2012,Dengue virus 1,12SLMC-033,Orthoflavivirus denguei,1600,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,,"Dengue virus 1 isolate 12SLMC-033 envelope protein gene, partial cds",2012,world,1970
MZ520918,11/14/2014,Dengue virus type 2,HCBD240,Orthoflavivirus denguei,1470,GenBank,partial,Cosmopolitan,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 2 isolate HCBD240 polyprotein, envelope protein E region, (POLY) gene, partial cds",2014,world,1970
KT758781,1/1/2014,Dengue virus type 3,Philippines 2014,Orthoflavivirus denguei,1479,GenBank,partial,I,,,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate Philippines 2014 envelope protein gene, partial cds",2014,world,1970
KT750001,1/1/2012,Dengue virus type 4,Philippines 2012b,Orthoflavivirus denguei,1485,GenBank,partial,4,,,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate Philippines 2012b envelope protein gene, partial cds",2012,world,1970
KY818180,1/1/2012,Dengue virus 1,DV1/PHILIPPINES/374/2012,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 1 isolate DV1/PHILIPPINES/374/2012 polyprotein gene, partial cds",2012,world,1970
KY851434,1/1/2012,Dengue virus 2,DV2/PHILIPPINES/295/2012,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 2 isolate DV2/PHILIPPINES/295/2012 polyprotein gene, partial cds",2012,world,1970
OQ579415,8/1/2016,dengue virus type 3,3261/D3/2016,Orthoflavivirus denguei,1464,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 3261/D3/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
MN027557,9/15/2015,Dengue virus type 4,444,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 444 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
OQ579393,8/1/2015,dengue virus type 3,2960/D3/2015,Orthoflavivirus denguei,1455,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 2960/D3/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
MT832035,1/1/2012,dengue virus type I,AB204803_D1_3_cp1,Orthoflavivirus denguei,10179,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,,"Dengue virus type I isolate AB204803_D1_3_cp1 polyprotein (POLY) gene, complete cds",2012,world,1970
OQ579214,7/1/2015,dengue virus type 1,1671/D1/2015,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 1671/D1/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
OQ579251,11/1/2015,dengue virus type 1,5812/D1/2015,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 5812/D1/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
MT832074,1/1/2013,Dengue virus type 2,KM279601_D2_7,Orthoflavivirus denguei,10176,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 2 isolate KM279601_D2_7 polyprotein (POLY) gene, complete cds",2013,world,1970
KY851423,1/1/2013,Dengue virus 2,DV2/PHILIPPINES/056/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 2 isolate DV2/PHILIPPINES/056/2013 polyprotein gene, partial cds",2013,world,1970
KY851403,1/1/2013,Dengue virus 2,DV2/PHILIPPINES/021/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 2 isolate DV2/PHILIPPINES/021/2013 polyprotein gene, partial cds",2013,world,1970
KY818190,1/1/2012,Dengue virus 1,DV1/PHILIPPINES/399/2012,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 1 isolate DV1/PHILIPPINES/399/2012 polyprotein gene, partial cds",2012,world,1970
KT175096,1/1/2014,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 1 strain D1/Philippines/1401aTw envelope glycoprotein gene, partial cds",2014,world,1970
OQ579445,11/1/2016,dengue virus type 3,5160/D3/2016,Orthoflavivirus denguei,1470,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 5160/D3/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
LC553214,8/1/2015,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 1 DENV1/PHL/2015/Tdo-15-273 E gene for envelope, partial cds",2015,world,1970
OQ579529,3/1/2017,dengue virus type 4,712/D4/2017,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 712/D4/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
OQ579545,9/1/2016,dengue virus type 4,3971/D4/2016,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 3971/D4/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
OQ579386,8/1/2015,dengue virus type 3,2352/D3/2015,Orthoflavivirus denguei,1464,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 2352/D3/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
OQ579492,9/1/2015,dengue virus type 3,3878/D3/2015,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 3878/D3/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
KY851409,1/1/2013,Dengue virus 2,DV2/PHILIPPINES/032/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 2 isolate DV2/PHILIPPINES/032/2013 polyprotein gene, partial cds",2013,world,1970
KP979772,1/1/2014,Dengue virus,PHRA1JD2E/2014,Orthoflavivirus denguei,1486,GenBank,partial,2,,,Philippines,Philippines,,,,"Dengue virus isolate PHRA1JD2E/2014 envelope protein gene, partial cds",2014,world,1970
OQ579281,3/1/2017,dengue virus type 1,795/D1/2017,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 795/D1/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
OQ579502,11/1/2016,dengue virus type 3,4846/D3/2016,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 4846/D3/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
KY882508,1/1/2013,dengue virus type I,DV1/PHILIPPINES/433/2013,Orthoflavivirus denguei,1866,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type I isolate DV1/PHILIPPINES/433/2013 polyprotein gene, partial cds",2013,world,1970
KY851741,1/1/2013,Dengue virus 4,DV4/PHILIPPINES/105/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 4 isolate DV4/PHILIPPINES/105/2013 polyprotein gene, partial cds",2013,world,1970
PP204092,6/1/2023,dengue virus type 1,2268_2023_DENV,Orthoflavivirus denguei,10665,GenBank,partial,DENV-1 Genotype IV,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 2268_2023_DENV polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2023,world,1970
KY851669,1/1/2013,Dengue virus 4,DV4/PHILIPPINES/112/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 4 isolate DV4/PHILIPPINES/112/2013 polyprotein gene, partial cds",2013,world,1970
OQ579481,3/1/2017,dengue virus type 3,761/D3/2017,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 761/D3/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
MF094247,1/1/2012,Dengue virus 1,12SLMC-1251,Orthoflavivirus denguei,1551,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,,"Dengue virus 1 isolate 12SLMC-1251 envelope protein gene, partial cds",2012,world,1970
OQ579280,3/1/2017,dengue virus type 1,778/D1/2017,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 778/D1/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
KY851406,1/1/2013,Dengue virus 2,DV2/PHILIPPINES/029/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 2 isolate DV2/PHILIPPINES/029/2013 polyprotein gene, partial cds",2013,world,1970
ON908216,8/26/2019,dengue virus type 1,19XN21528_D1,Orthoflavivirus denguei,10486,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 1 isolate 19XN21528_D1 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence",2019,world,1970
JF968103,1/1/2010,Dengue virus type 3,,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 3 strain D3/Philippines/1009aTw envelope glycoprotein gene, partial cds",2010,world,1970
OQ579290,11/1/2016,dengue virus type 1,5117/D1/2016,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 5117/D1/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
OQ579552,12/1/2016,dengue virus type 4,5542/D4/2016,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 5542/D4/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
OQ579525,1/1/2017,dengue virus type 4,97/D4/2017,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 97/D4/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
OQ579185,2/1/2016,dengue virus type 1,610/D1/2016,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 610/D1/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
OQ579456,1/1/2017,dengue virus type 3,128/D3/2017,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 128/D3/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
KY851729,1/1/2013,Dengue virus 4,DV4/PHILIPPINES/093/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 4 isolate DV4/PHILIPPINES/093/2013 polyprotein gene, partial cds",2013,world,1970
OQ579508,8/1/2015,dengue virus type 4,2195/D4/2015,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 2195/D4/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
OQ579548,10/1/2016,dengue virus type 4,4544/D4/2016,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 4544/D4/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
LC553216,8/1/2015,dengue virus type I,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 1 DENV1/PHL/2015/Tdo-15-278 E gene for envelope, partial cds",2015,world,1970
OQ579259,12/1/2015,dengue virus type 1,6603/D1/2015,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 6603/D1/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
KY851407,1/1/2013,Dengue virus 2,DV2/PHILIPPINES/030/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 2 isolate DV2/PHILIPPINES/030/2013 polyprotein gene, partial cds",2013,world,1970
OQ579324,7/1/2016,dengue virus type 2,2571/D2/2016Dengue,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 2 isolate 2571/D2/2016Dengue polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
KY851744,1/1/2012,Dengue virus 4,DV4/PHILIPPINES/467/2012,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 4 isolate DV4/PHILIPPINES/467/2012 polyprotein gene, partial cds",2012,world,1970
KY851726,1/1/2013,Dengue virus 4,DV4/PHILIPPINES/090/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 4 isolate DV4/PHILIPPINES/090/2013 polyprotein gene, partial cds",2013,world,1970
OQ579379,7/1/2015,dengue virus type 3,1479/D3/2015,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 1479/D3/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
KY851646,1/1/2012,Dengue virus 3,DV3/PHILIPPINES/442/2012,Orthoflavivirus denguei,1977,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 3 isolate DV3/PHILIPPINES/442/2012 polyprotein gene, partial cds",2012,world,1970
KY851636,1/1/2012,Dengue virus 3,DV3/PHILIPPINES/640/2012,Orthoflavivirus denguei,1977,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 3 isolate DV3/PHILIPPINES/640/2012 polyprotein gene, partial cds",2012,world,1970
OQ579317,7/1/2015,dengue virus type 2,1659/D2/2015,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 2 isolate 1659/D2/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
OQ579345,11/1/2016,dengue virus type 2,4823/D2/2016Dengue,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 2 isolate 4823/D2/2016Dengue polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
LC553244,8/1/2015,Dengue virus type 2,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 2 DENV2/PHL/2015/Tdo-15-215 E gene for envelope, partial cds",2015,world,1970
OQ579270,2/1/2017,dengue virus type 1,534/D1/2017,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 534/D1/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
OQ579426,9/1/2016,dengue virus type 3,3977/D3/2016,Orthoflavivirus denguei,1479,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 3 isolate 3977/D3/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
OQ579513,6/1/2016,dengue virus type 4,1945/D4/2016,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 1945/D4/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
KY851670,1/1/2013,Dengue virus 4,DV4/PHILIPPINES/113/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 4 isolate DV4/PHILIPPINES/113/2013 polyprotein gene, partial cds",2013,world,1970
OQ579276,2/1/2017,dengue virus type 1,659/D1/2017,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 659/D1/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
OQ579285,2/1/2015,dengue virus type 1,621/D1/2015,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 621/D1/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
OQ579528,2/1/2017,dengue virus type 4,537/D4/2017,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 537/D4/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
OQ579287,7/1/2016,dengue virus type 1,2436/D1/2016,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 2436/D1/2016 polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
LC553243,8/1/2015,Dengue virus type 2,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 2 DENV2/PHL/2015/Tdo-15-201 E gene for envelope, partial cds",2015,world,1970
KY851420,1/1/2013,Dengue virus 2,DV2/PHILIPPINES/053/2013,Orthoflavivirus denguei,1983,GenBank,partial,,,,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus 2 isolate DV2/PHILIPPINES/053/2013 polyprotein gene, partial cds",2013,world,1970
OQ579232,2/1/2015,dengue virus type 1,619/D1/2015,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,blood,"Dengue virus type 1 isolate 619/D1/2015 polyprotein, envelope protein E region, (POLY) gene, partial cds",2015,world,1970
LC553251,10/1/2015,Dengue virus type 2,,Orthoflavivirus denguei,1485,GenBank,partial,,,,Philippines:Tarlac Province,Philippines,,Homo sapiens,blood,"Dengue virus 2 DENV2/PHL/2015/Tdo-15-465 E gene for envelope, partial cds",2015,world,1970
OQ579323,7/1/2016,dengue virus type 2,2550/D2/2016Dengue,Orthoflavivirus denguei,1485,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 2 isolate 2550/D2/2016Dengue polyprotein, envelope protein E region, (POLY) gene, partial cds",2016,world,1970
OQ579531,5/1/2017,dengue virus type 4,1054/D4/2017,Orthoflavivirus denguei,1395,GenBank,partial,,,1,Philippines,Philippines,,Homo sapiens,,"Dengue virus type 4 isolate 1054/D4/2017 polyprotein, envelope protein E region, (POLY) gene, partial cds",2017,world,1970
